event_unit_id,stablecoin,issuer_scope,event_class,event_date,date,relative_day,record_count,event_families,manual_review_required,market_stress_on_event_date,market_stress_flag,market_stress_types,overlap_risk_7d_window,overlap_risk_14d_window,episode_override_applied,canonical_event_date_basis,episode_merge_rules,price_usd,peg_dev_bps,abs_peg_dev_bps,peer_mean_abs_peg_dev_bps,peer_adjusted_abs_peg_dev_bps,peer_adjusted_peg_dev_bps,tail_depeg_50bp,tail_depeg_100bp,peer_tail50_rate,circulating_face_usd,rule_version,rule_status,provisional_flag,provisional_reason
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-11,-13,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.9999,-1.0,1.0,1.08728,-0.08728000000000002,-0.9728,0.0,0.0,0.0,53193844589.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-12,-12,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99996961,-0.3039,0.3039,1.1995600000000002,-0.8956600000000001,-0.6813,0.0,0.0,0.0,53056231396.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-13,-11,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00000017,0.0017,0.0017,5.138019999999999,-5.1363199999999996,-5.1226,0.0,0.0,0.0,53081962792.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-14,-10,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.1741199999999998,-1.1741199999999998,-1.1741199999999998,0.0,0.0,0.0,53075487832.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-15,-9,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99985387,-1.4613,1.4613,1.7151600000000002,-0.2538600000000002,-2.82142,0.0,0.0,0.0,52861237416.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-16,-8,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99989424,-1.0576,1.0576,4.95006,-3.89246,-5.7115,0.0,0.0,0.0,52793329990.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-17,-7,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00017933,1.7933000000000001,1.7933000000000001,1.1712,0.6221000000000001,0.8892200000000002,0.0,0.0,0.0,52743252421.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-18,-6,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00007204,0.7203999999999999,0.7203999999999999,1.2702200000000001,-0.5498200000000002,-0.5498200000000002,0.0,0.0,0.0,52487563655.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-19,-5,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,4.72538,-4.72538,2.97986,0.0,0.0,0.0,52098471350.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-20,-4,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00002388,0.23879999999999998,0.23879999999999998,1.36484,-1.1260400000000002,-1.1260400000000002,0.0,0.0,0.0,51721099886.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-21,-3,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00000554,0.055400000000000005,0.055400000000000005,6.89418,-6.838780000000001,2.66882,0.0,0.0,0.0,51684365670.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-22,-2,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99990785,-0.9215,0.9215,0.68704,0.23446,-1.60854,0.0,0.0,0.0,51817968938.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-23,-1,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00005754,0.5754,0.5754,1.5499800000000001,-0.9745800000000001,-0.6444199999999999,0.0,0.0,0.0,51512580932.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-24,0,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.716,-1.716,-1.15076,0.0,0.0,0.0,51614075738.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-25,1,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0001297,1.2970000000000002,1.2970000000000002,1.49274,-0.1957399999999998,0.03998000000000013,0.0,0.0,0.0,51506864112.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-26,2,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99998353,-0.16469999999999999,0.16469999999999999,1.3277800000000002,-1.1630800000000001,-0.9061199999999999,0.0,0.0,0.0,51372944698.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-27,3,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99995875,-0.4125,0.4125,0.72756,-0.31506,-0.01606000000000002,0.0,0.0,0.0,51481855274.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-28,4,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00009199,0.9199,0.9199,4.602200000000001,-3.6823000000000006,-3.6823000000000006,0.0,0.0,0.0,51528353075.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-29,5,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00002417,0.2417,0.2417,4.475720000000001,-4.234020000000001,-4.234020000000001,0.0,0.0,0.0,51480614266.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-30,6,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99999196,-0.0804,0.0804,0.49319999999999997,-0.41279999999999994,-0.26988,0.0,0.0,0.0,51564529081.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-08-31,7,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00004778,0.4778,0.4778,1.67284,-1.19504,-1.19504,0.0,0.0,0.0,51672532094.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-01,8,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00000343,0.034300000000000004,0.034300000000000004,1.09482,-1.06052,-0.004240000000000015,0.0,0.0,0.0,51584353051.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-02,9,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.43312,-1.43312,0.4605200000000001,0.0,0.0,0.0,51342180296.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-03,10,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.75996,-1.75996,1.7260000000000002,0.0,0.0,0.0,51189283476.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-04,11,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,2.53246,-2.53246,2.2960199999999995,0.0,0.0,0.0,51210045002.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-05,12,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0003673,3.673,3.673,0.7681800000000001,2.90482,3.4542200000000003,0.0,0.0,0.0,51239014869.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-06,13,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99991202,-0.8797999999999999,0.8797999999999999,0.71756,0.16223999999999994,-1.4401199999999998,0.0,0.0,0.0,51217879059.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_07,USDC,USDC,scheduled,2022-08-24,2022-09-07,14,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99997297,-0.2703,0.2703,0.5534000000000001,-0.28310000000000013,-0.66386,0.0,0.0,0.0,50943439185.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-09,-14,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.0,0.0,0.0,1.5135,-1.5135,1.0073000000000003,0.0,0.0,0.0,51033530314.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-10,-13,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00004919,0.4919,0.4919,4.68842,-4.19652,4.275240000000001,0.0,0.0,0.0,51086417749.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-11,-12,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99998093,-0.19069999999999998,0.19069999999999998,1.9021800000000002,-1.7114800000000003,-0.3402800000000001,0.0,0.0,0.0,51055513171.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-12,-11,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00000713,0.0713,0.0713,4.996079999999999,-4.924779999999999,3.8523799999999992,0.0,0.0,0.0,50971883741.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-13,-10,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.999908,-0.92,0.92,1.7607199999999998,-0.8407199999999998,0.5955199999999999,0.0,0.0,0.0,50844432290.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-14,-9,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99995318,-0.4682,0.4682,1.0686,-0.6004,-0.79156,0.0,0.0,0.0,50716195432.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-15,-8,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.0,0.0,0.0,0.1665,-0.1665,-0.10981999999999999,0.0,0.0,0.0,50119467114.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-16,-7,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00001435,0.1435,0.1435,0.8901599999999998,-0.7466599999999999,-0.7466599999999999,0.0,0.0,0.0,49704486910.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-17,-6,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00003707,0.37070000000000003,0.37070000000000003,3.9768,-3.6060999999999996,-3.6060999999999996,0.0,0.0,0.0,49561913353.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-18,-5,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00008611,0.8611,0.8611,0.909,-0.047900000000000054,1.53286,0.0,0.0,0.0,49550927651.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-19,-4,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00003707,0.37070000000000003,0.37070000000000003,0.57682,-0.20611999999999997,-0.20611999999999997,0.0,0.0,0.0,49534763948.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-20,-3,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99998943,-0.1057,0.1057,0.63242,-0.52672,-0.11667999999999998,0.0,0.0,0.0,49376522237.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-21,-2,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99994922,-0.5078,0.5078,0.5495,-0.04169999999999996,-0.82942,0.0,0.0,0.0,49541752937.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-22,-1,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00009493,0.9493,0.9493,1.29358,-0.3442799999999999,0.7315600000000001,0.0,0.0,0.0,49344614702.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-23,0,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00007509,0.7509,0.7509,0.7240200000000001,0.026879999999999904,0.19499999999999995,0.0,0.0,0.0,49266820426.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-24,1,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00003386,0.33859999999999996,0.33859999999999996,1.14968,-0.81108,-0.7838400000000003,0.0,0.0,0.0,49109241972.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-25,2,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99996398,-0.36019999999999996,0.36019999999999996,0.69798,-0.3377800000000001,0.30786,0.0,0.0,0.0,49085687134.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-26,3,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99998541,-0.1459,0.1459,0.6323799999999999,-0.4864799999999999,-0.63324,0.0,0.0,0.0,48842795109.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-27,4,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00025963,2.5963000000000003,2.5963000000000003,0.92804,1.6682600000000003,1.6682600000000003,0.0,0.0,0.0,48660646745.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-28,5,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00003953,0.39530000000000004,0.39530000000000004,0.5512199999999999,-0.1559199999999999,0.5547599999999999,0.0,0.0,0.0,48554336367.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-29,6,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00009021,0.9021,0.9021,2.98308,-2.0809800000000003,-0.18146000000000007,0.0,0.0,0.0,48241404250.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-09-30,7,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00009009,0.9009,0.9009,0.51088,0.39002000000000003,0.39002000000000003,0.0,0.0,0.0,47934839888.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-01,8,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99999405,-0.0595,0.0595,5.030939999999999,-4.971439999999999,-3.39064,0.0,0.0,0.0,46655043771.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-02,9,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.0,0.0,0.0,4.29864,-4.29864,-4.29864,0.0,0.0,0.0,46649171223.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-03,10,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00004024,0.40240000000000004,0.40240000000000004,0.67174,-0.26933999999999997,0.9766600000000001,0.0,0.0,0.0,46713868622.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-04,11,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.00002173,0.2173,0.2173,3.5825999999999993,-3.3652999999999995,3.2120999999999995,0.0,0.0,0.0,46545057042.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-05,12,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99991649,-0.8351000000000001,0.8351000000000001,4.56908,-3.7339799999999994,-3.4726200000000005,0.0,0.0,0.0,46042220579.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-06,13,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,0.99996904,-0.30960000000000004,0.30960000000000004,5.0581,-4.7485,0.08701999999999993,0.0,0.0,0.0,45772124700.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_08,USDC,USDC,scheduled,2022-09-23,2022-10-07,14,1,scheduled_monthly_assurance,0,0,0,normal,0,0,0,publication_date,,1.0,0.0,0.0,1.94956,-1.94956,1.4449999999999998,0.0,0.0,0.0,45574752171.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-11,-14,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00003506,0.3506,0.3506,2.2993,-1.9487,1.2353,0.0,0.0,0.0,45351914609.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-12,-13,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99995579,-0.4421,0.4421,0.8903399999999999,-0.4482399999999999,-0.7946,0.0,0.0,0.0,45290536253.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-13,-12,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.7392400000000001,-1.7392400000000001,1.7392400000000001,0.0,0.0,0.0,45126428771.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-14,-11,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,1.1545,-1.1545,-0.4116200000000001,0.0,0.0,0.0,44745808946.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-15,-10,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99992851,-0.7149,0.7149,2.27672,-1.56182,-0.7573799999999999,0.0,0.0,0.0,44384981368.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-16,-9,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99997402,-0.2598,0.2598,3.7005600000000003,-3.4407600000000005,2.1632399999999996,0.0,0.0,0.0,44373399038.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-17,-8,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.9999962,-0.038,0.038,2.27104,-2.2330400000000004,1.96108,0.0,0.0,0.0,44370405718.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-18,-7,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00003868,0.38680000000000003,0.38680000000000003,1.0395999999999999,-0.6527999999999998,1.34452,0.0,0.0,0.0,44144525925.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-19,-6,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,0.99999203,-0.0797,0.0797,2.31018,-2.23048,1.9961599999999997,0.0,0.0,0.0,43921183769.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-20,-5,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00004422,0.4422,0.4422,3.5148399999999995,-3.0726399999999994,3.49908,0.0,0.0,0.0,43719507163.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-21,-4,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0000042,0.041999999999999996,0.041999999999999996,4.573919999999999,-4.5319199999999995,3.280639999999999,0.0,0.0,0.0,43288164649.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-22,-3,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.00016963,1.6963,1.6963,1.4855199999999997,0.2107800000000002,2.4020599999999996,0.0,0.0,0.0,43227731957.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
USDC_ASSURANCE_2022_09,USDC,USDC,scheduled,2022-10-25,2022-10-23,-2,1,scheduled_monthly_assurance,0,0,0,normal,0,1,0,publication_date,,1.0,0.0,0.0,2.85114,-2.85114,1.4670199999999998,0.0,0.0,0.0,43290851666.0,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,multi_issuer_ready_event_extension_source_verification_pending
