date,stablecoin,issuer,gecko_id,defillama_asset_id,price_usd,peg_dev,abs_peg_dev,tail_depeg_50bp,tail_depeg_100bp,downside_depeg_50bp,downside_depeg_100bp,premium_50bp,circulating_face_usd,market_cap_usd_est,active_chains_with_supply,market_stress_flag,market_stress_window_ids,market_stress_types,source_price,source_supply,access_date,rule_version,rule_status,provisional_flag,provisional_reason,latest_disclosure_event_id,latest_disclosure_report_date,latest_disclosure_publication_date,days_since_disclosure,stale_disclosure_45d,report_to_publication_lag_days,pilot_rqi_asof,pilot_dii_asof,disclosure_rule_version_asof,disclosure_rule_status_asof,disclosure_asset_confidence_asof,disclosure_manual_review_required_asof,stress_regime_asof,asof_merge_rule,coding_status
2024-06-04,USDC,Circle,usd-coin,2,0.999828,-0.000172,0.000172,0,0,0,0,0,32031124409.00,32025615055.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,96,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-05,USDC,Circle,usd-coin,2,0.999691,-0.000309,0.000309,0,0,0,0,0,32114230578.00,32104307280.75,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,97,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-06,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32269655067.00,32301924722.07,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,98,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-07,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32212766427.00,32212766427.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,99,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-08,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31923275656.00,31923275656.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,100,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-09,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31897568890.00,31897568890.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,101,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-10,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31910810398.00,31910810398.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,102,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-11,USDC,Circle,usd-coin,2,0.999923,-0.000077,0.000077,0,0,0,0,0,31793849380.00,31791401253.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,103,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-12,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,31820760821.00,31820760821.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,104,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-13,USDC,Circle,usd-coin,2,0.999908,-0.000092,0.000092,0,0,0,0,0,32093468884.00,32090516284.86,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,105,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-14,USDC,Circle,usd-coin,2,0.999706,-0.000294,0.000294,0,0,0,0,0,32271397929.00,32261910138.01,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,106,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-15,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32153282367.00,32153282367.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,107,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-16,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32131097745.00,32131097745.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,108,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-17,USDC,Circle,usd-coin,2,0.999823,-0.000177,0.000177,0,0,0,0,0,32174688865.00,32168993945.07,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,109,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-18,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32146177376.00,32146177376.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,110,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-19,USDC,Circle,usd-coin,2,0.999371,-0.000629,0.000629,0,0,0,0,0,32476374012.00,32455946372.75,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,111,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-20,USDC,Circle,usd-coin,2,0.999831,-0.000169,0.000169,0,0,0,0,0,32482410642.00,32476921114.60,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,112,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-21,USDC,Circle,usd-coin,2,0.999847,-0.000153,0.000153,0,0,0,0,0,32290918792.00,32285978281.42,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,113,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-22,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32371772852.00,32371772852.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,114,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-23,USDC,Circle,usd-coin,2,0.99981,-0.00019,0.00019,0,0,0,0,0,32393911239.00,32387756395.86,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,115,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-24,USDC,Circle,usd-coin,2,0.999285,-0.000715,0.000715,0,0,0,0,0,32370583460.00,32347438492.83,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,116,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-25,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32246208217.00,32246208217.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,117,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-26,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32465611151.00,32465611151.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,118,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-27,USDC,Circle,usd-coin,2,0.999974,-0.000026,0.000026,0,0,0,0,0,32624351252.00,32623503018.87,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,119,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-28,USDC,Circle,usd-coin,2,0.999919,-0.000081,0.000081,0,0,0,0,0,32338742721.00,32336123282.84,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,120,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-29,USDC,Circle,usd-coin,2,0.999801,-0.000199,0.000199,0,0,0,0,0,31990750699.00,31984384539.61,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,121,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-06-30,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,31959287770.00,31991247057.77,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,122,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-01,USDC,Circle,usd-coin,2,0.999961,-0.000039,0.000039,0,0,0,0,0,31911069984.00,31909825452.27,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,123,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-02,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32185806090.00,32217991896.09,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,124,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-03,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,32267071401.00,32267071401.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,125,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-04,USDC,Circle,usd-coin,2,0.998961,-0.001039,0.001039,0,0,0,0,0,32485910727.00,32452157865.75,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,126,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-05,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,32617681543.00,32650299224.54,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,127,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-06,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,33315912422.00,33349228334.42,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,128,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-07,USDC,Circle,usd-coin,2,0.999782,-0.000218,0.000218,0,0,0,0,0,33447033563.00,33439742109.68,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,129,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-08,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33439809573.00,33439809573.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,130,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-09,USDC,Circle,usd-coin,2,0.99925,-0.00075,0.00075,0,0,0,0,0,33574943626.00,33549762418.28,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,131,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-10,USDC,Circle,usd-coin,2,0.999966,-0.000034,0.000034,0,0,0,0,0,33668709611.00,33667564874.87,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,132,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-11,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33798720984.00,33798720984.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,133,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-12,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33669103229.00,33669103229.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,134,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-13,USDC,Circle,usd-coin,2,1.003,0.003,0.003,0,0,0,0,0,33620651798.00,33721513753.39,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,135,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-14,USDC,Circle,usd-coin,2,0.999752,-0.000248,0.000248,0,0,0,0,0,33661090358.00,33652742407.59,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,136,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-15,USDC,Circle,usd-coin,2,0.999867,-0.000133,0.000133,0,0,0,0,0,33657234387.00,33652757974.83,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,137,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-16,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33624802519.00,33624802519.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,138,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-17,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33660350987.00,33660350987.00,73,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,139,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-18,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33464591314.00,33464591314.00,76,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,140,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-19,USDC,Circle,usd-coin,2,0.999586,-0.000414,0.000414,0,0,0,0,0,33378795491.00,33364976669.67,76,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,141,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-20,USDC,Circle,usd-coin,2,1.002,0.002,0.002,0,0,0,0,0,33645978859.00,33713270816.72,76,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,142,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-21,USDC,Circle,usd-coin,2,0.999827,-0.000173,0.000173,0,0,0,0,0,33778362064.00,33772518407.36,76,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,143,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-22,USDC,Circle,usd-coin,2,1,0,0,0,0,0,0,0,33650416934.00,33650416934.00,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,144,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-23,USDC,Circle,usd-coin,2,1.001,0.001,0.001,0,0,0,0,0,33682426123.00,33716108549.12,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,145,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
2024-07-24,USDC,Circle,usd-coin,2,0.999849,-0.000151,0.000151,0,0,0,0,0,33827779216.00,33822671221.34,77,0,,normal,DeFiLlama stablecoinprices,DeFiLlama stablecoin/{asset},2026-05-22,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,market_abnormal_price_qc_pending,USDC_ASSURANCE_2024_01,2024-01-31,2024-02-29,146,1,29,0.9410,0.8400,RQI_DII_v1.0,frozen_confirmed_by_researcher,medium,1,normal,latest publication_date <= market date,rules_frozen_v1_0_market_qc_pending
