event_id,event_date,date,relative_day,in_window_3d,in_window_7d,pre_3d,post_3d,pre_7d,post_7d,event_day,price_usd,peg_dev_bps,abs_peg_dev_bps,tail_depeg_50bp,tail_depeg_100bp,market_stress_flag,market_stress_types,circulating_face_usd,event_pilot_rqi,event_pilot_dii,event_has_rqi,event_has_dii,event_manual_review_required,event_stress_regime_disclosure,overlap_risk_7d_window,overlap_risk_14d_window,classification_status,rule_version,rule_status,provisional_flag,provisional_reason
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-24,0,1,1,0,1,0,1,1,1.0,0.0,0.0,0.0,0.0,0,normal,51614075738.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-25,1,1,1,0,1,0,1,0,1.0001297,1.2970000000000002,1.2970000000000002,0.0,0.0,0,normal,51506864112.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-26,2,1,1,0,1,0,1,0,0.99998353,-0.16469999999999999,0.16469999999999999,0.0,0.0,0,normal,51372944698.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-27,3,1,1,0,1,0,1,0,0.99995875,-0.4125,0.4125,0.0,0.0,0,normal,51481855274.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-28,4,0,1,0,0,0,1,0,1.00009199,0.9199,0.9199,0.0,0.0,0,normal,51528353075.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-29,5,0,1,0,0,0,1,0,1.00002417,0.2417,0.2417,0.0,0.0,0,normal,51480614266.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-30,6,0,1,0,0,0,1,0,0.99999196,-0.0804,0.0804,0.0,0.0,0,normal,51564529081.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-08-31,7,0,1,0,0,0,1,0,1.00004778,0.4778,0.4778,0.0,0.0,0,normal,51672532094.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-01,8,0,0,0,0,0,0,0,1.00000343,0.034300000000000004,0.034300000000000004,0.0,0.0,0,normal,51584353051.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-02,9,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,51342180296.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-03,10,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,51189283476.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-04,11,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,51210045002.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-05,12,0,0,0,0,0,0,0,1.0003673,3.673,3.673,0.0,0.0,0,normal,51239014869.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-06,13,0,0,0,0,0,0,0,0.99991202,-0.8797999999999999,0.8797999999999999,0.0,0.0,0,normal,51217879059.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_07,2022-08-24,2022-09-07,14,0,0,0,0,0,0,0,0.99997297,-0.2703,0.2703,0.0,0.0,0,normal,50943439185.0,0.9164,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-09,-14,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,51033530314.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-10,-13,0,0,0,0,0,0,0,1.00004919,0.4919,0.4919,0.0,0.0,0,normal,51086417749.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-11,-12,0,0,0,0,0,0,0,0.99998093,-0.19069999999999998,0.19069999999999998,0.0,0.0,0,normal,51055513171.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-12,-11,0,0,0,0,0,0,0,1.00000713,0.0713,0.0713,0.0,0.0,0,normal,50971883741.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-13,-10,0,0,0,0,0,0,0,0.999908,-0.92,0.92,0.0,0.0,0,normal,50844432290.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-14,-9,0,0,0,0,0,0,0,0.99995318,-0.4682,0.4682,0.0,0.0,0,normal,50716195432.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-15,-8,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,50119467114.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-16,-7,0,1,0,0,1,0,0,1.00001435,0.1435,0.1435,0.0,0.0,0,normal,49704486910.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-17,-6,0,1,0,0,1,0,0,1.00003707,0.37070000000000003,0.37070000000000003,0.0,0.0,0,normal,49561913353.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-18,-5,0,1,0,0,1,0,0,1.00008611,0.8611,0.8611,0.0,0.0,0,normal,49550927651.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-19,-4,0,1,0,0,1,0,0,1.00003707,0.37070000000000003,0.37070000000000003,0.0,0.0,0,normal,49534763948.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-20,-3,1,1,1,0,1,0,0,0.99998943,-0.1057,0.1057,0.0,0.0,0,normal,49376522237.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-21,-2,1,1,1,0,1,0,0,0.99994922,-0.5078,0.5078,0.0,0.0,0,normal,49541752937.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-22,-1,1,1,1,0,1,0,0,1.00009493,0.9493,0.9493,0.0,0.0,0,normal,49344614702.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-23,0,1,1,0,1,0,1,1,1.00007509,0.7509,0.7509,0.0,0.0,0,normal,49266820426.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-24,1,1,1,0,1,0,1,0,1.00003386,0.33859999999999996,0.33859999999999996,0.0,0.0,0,normal,49109241972.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-25,2,1,1,0,1,0,1,0,0.99996398,-0.36019999999999996,0.36019999999999996,0.0,0.0,0,normal,49085687134.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-26,3,1,1,0,1,0,1,0,0.99998541,-0.1459,0.1459,0.0,0.0,0,normal,48842795109.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-27,4,0,1,0,0,0,1,0,1.00025963,2.5963000000000003,2.5963000000000003,0.0,0.0,0,normal,48660646745.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-28,5,0,1,0,0,0,1,0,1.00003953,0.39530000000000004,0.39530000000000004,0.0,0.0,0,normal,48554336367.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-29,6,0,1,0,0,0,1,0,1.00009021,0.9021,0.9021,0.0,0.0,0,normal,48241404250.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-09-30,7,0,1,0,0,0,1,0,1.00009009,0.9009,0.9009,0.0,0.0,0,normal,47934839888.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-01,8,0,0,0,0,0,0,0,0.99999405,-0.0595,0.0595,0.0,0.0,0,normal,46655043771.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-02,9,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,46649171223.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-03,10,0,0,0,0,0,0,0,1.00004024,0.40240000000000004,0.40240000000000004,0.0,0.0,0,normal,46713868622.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-04,11,0,0,0,0,0,0,0,1.00002173,0.2173,0.2173,0.0,0.0,0,normal,46545057042.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-05,12,0,0,0,0,0,0,0,0.99991649,-0.8351000000000001,0.8351000000000001,0.0,0.0,0,normal,46042220579.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-06,13,0,0,0,0,0,0,0,0.99996904,-0.30960000000000004,0.30960000000000004,0.0,0.0,0,normal,45772124700.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_08,2022-09-23,2022-10-07,14,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,45574752171.0,0.9245,0.84,1,1,0,normal,0,0,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-11,-14,0,0,0,0,0,0,0,1.00003506,0.3506,0.3506,0.0,0.0,0,normal,45351914609.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-12,-13,0,0,0,0,0,0,0,0.99995579,-0.4421,0.4421,0.0,0.0,0,normal,45290536253.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-13,-12,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,45126428771.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-14,-11,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,44745808946.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-15,-10,0,0,0,0,0,0,0,0.99992851,-0.7149,0.7149,0.0,0.0,0,normal,44384981368.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-16,-9,0,0,0,0,0,0,0,0.99997402,-0.2598,0.2598,0.0,0.0,0,normal,44373399038.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-17,-8,0,0,0,0,0,0,0,0.9999962,-0.038,0.038,0.0,0.0,0,normal,44370405718.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-18,-7,0,1,0,0,1,0,0,1.00003868,0.38680000000000003,0.38680000000000003,0.0,0.0,0,normal,44144525925.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-19,-6,0,1,0,0,1,0,0,0.99999203,-0.0797,0.0797,0.0,0.0,0,normal,43921183769.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-20,-5,0,1,0,0,1,0,0,1.00004422,0.4422,0.4422,0.0,0.0,0,normal,43719507163.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-21,-4,0,1,0,0,1,0,0,1.0000042,0.041999999999999996,0.041999999999999996,0.0,0.0,0,normal,43288164649.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-22,-3,1,1,1,0,1,0,0,1.00016963,1.6963,1.6963,0.0,0.0,0,normal,43227731957.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-23,-2,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0,normal,43290851666.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-24,-1,1,1,1,0,1,0,0,0.9999061,-0.9390000000000001,0.9390000000000001,0.0,0.0,0,normal,43301228285.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-25,0,1,1,0,1,0,1,1,1.00000753,0.0753,0.0753,0.0,0.0,0,normal,43159609763.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-26,1,1,1,0,1,0,1,0,1.00001484,0.1484,0.1484,0.0,0.0,0,normal,43173301271.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-27,2,1,1,0,1,0,1,0,1.0,0.0,0.0,0.0,0.0,0,normal,43214177934.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-28,3,1,1,0,1,0,1,0,0.99991551,-0.8449,0.8449,0.0,0.0,0,normal,43230592447.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-29,4,0,1,0,0,0,1,0,0.99994637,-0.5363,0.5363,0.0,0.0,0,normal,43113081831.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-30,5,0,1,0,0,0,1,0,0.99996117,-0.3883,0.3883,0.0,0.0,0,normal,43064280295.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-10-31,6,0,1,0,0,0,1,0,0.99996831,-0.3169,0.3169,0.0,0.0,0,normal,43053293918.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-01,7,0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0,normal,42785088328.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-02,8,0,0,0,0,0,0,0,0.99994588,-0.5412,0.5412,0.0,0.0,0,normal,42366510977.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-03,9,0,0,0,0,0,0,0,1.00002311,0.2311,0.2311,0.0,0.0,0,normal,41880031891.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-04,10,0,0,0,0,0,0,0,1.00000216,0.0216,0.0216,0.0,0.0,0,normal,41431548465.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-05,11,0,0,0,0,0,0,0,1.00000073,0.0073,0.0073,0.0,0.0,0,normal,41453104098.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-06,12,0,0,0,0,0,0,0,1.00009762,0.9762000000000001,0.9762000000000001,0.0,0.0,1,crypto_native_stress,41373410739.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-07,13,0,0,0,0,0,0,0,0.99998667,-0.1333,0.1333,0.0,0.0,1,crypto_native_stress,41734994604.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_09,2022-10-25,2022-11-08,14,0,0,0,0,0,0,0,1.00008081,0.8080999999999999,0.8080999999999999,0.0,0.0,1,crypto_native_stress,42525674392.0,0.9209,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-08,-14,0,0,0,0,0,0,0,1.00008081,0.8080999999999999,0.8080999999999999,0.0,0.0,1,crypto_native_stress,42525674392.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-09,-13,0,0,0,0,0,0,0,1.00008611,0.8611,0.8611,0.0,0.0,1,crypto_native_stress,42165618055.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-10,-12,0,0,0,0,0,0,0,1.00120456,12.045599999999999,12.045599999999999,0.0,0.0,1,crypto_native_stress,42258336817.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-11,-11,0,0,0,0,0,0,0,0.99983254,-1.6746,1.6746,0.0,0.0,1,crypto_native_stress,42874422979.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-12,-10,0,0,0,0,0,0,0,1.00102976,10.2976,10.2976,0.0,0.0,1,crypto_native_stress,43379839175.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-13,-9,0,0,0,0,0,0,0,1.00030312,3.0311999999999997,3.0311999999999997,0.0,0.0,1,crypto_native_stress,43522223243.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-14,-8,0,0,0,0,0,0,0,1.00041428,4.1428,4.1428,0.0,0.0,1,crypto_native_stress,43486346982.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-15,-7,0,1,0,0,1,0,0,1.0002875,2.875,2.875,0.0,0.0,1,crypto_native_stress,43528844475.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
USDC_ASSURANCE_2022_10,2022-11-22,2022-11-16,-6,0,1,0,0,1,0,0,1.00029201,2.9200999999999997,2.9200999999999997,0.0,0.0,1,crypto_native_stress,43840153331.0,0.9225,0.84,1,1,0,normal,0,1,rules_frozen_high_confidence,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,event_classification_and_source_expansion_pending
