model_run_id,model_family,sample_id,rqi_profile,outcome,n,k,rule_version,rule_status,provisional_flag,provisional_reason,term,coef,hac_se_lag7,t_stat,p_value,r2,adj_r2,status
absdev_stress_interaction__bank_cash_070__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,bank_cash_070,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.05562768676109324,1.4317330352396,0.03885339332956298,0.9690167902907447,0.16863032267029698,0.15944955322739218,estimated
absdev_stress_interaction__bank_cash_070__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,bank_cash_070,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-13.377395114427129,3.2570050310678775,-4.107268790444905,4.4077073098724995e-05,0.16863032267029698,0.15944955322739218,estimated
absdev_stress_interaction__bank_cash_070__exclude_100bp_tail_days,absdev_stress_interaction,exclude_100bp_tail_days,bank_cash_070,abs_peg_dev_bps,825,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.2166875423999164,0.770583300215781,4.1743540789155045,3.3098967390010614e-05,0.16863032267029698,0.15944955322739218,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,483.15455140227647,245.8595720108198,1.9651646972728554,0.04973319892078365,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-23.716227058490894,18.466167161376067,-1.284306962632499,0.19939818304223378,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.4605751094486426,0.9138156808764563,2.6926383087327443,0.007233909015576856,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.6669392372619787,0.5043453288526544,-1.3223860698367378,0.18640923958479738,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.16989094456272352,1.4707507971981835,0.11551307324556272,0.9080668086858554,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,26.87528581384461,16.91764404225366,1.5885950636341948,0.11253825943233675,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-11.539560472319643,3.3213506205065007,-3.474357811268922,0.000539002941864597,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__all_rows_with_variant,absdev_rqi_dii,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.747786104987429,0.9603016709596713,3.902717467149779,0.00010294405598121337,0.08958707642222985,0.08179625678281122,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,356.4985972108327,300.26555936043,1.1872776816967616,0.23546276724740656,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-27.410324165433394,22.419953219492424,-1.2225861444528898,0.22183818551422463,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,0.7263861598752814,0.5025552704666533,1.4453856173884865,0.14873258255995525,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,0.04599226808478382,0.31069452918283863,0.14803050509369647,0.8823551748105343,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,-0.22153442177604574,0.8655757034667725,-0.25593881723893597,0.798062427172971,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,6.932309377750078,6.494743932259212,1.0673722397764585,0.28611868467500123,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-4.301345747569633,3.816806869703464,-1.1269487543926513,0.26009462290401686,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__all_rows_with_variant,tail50_rqi_dii_lpm,all_rows_with_variant,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.2865966158267468,0.8103706874773664,1.587664306851772,0.1127487043633002,0.01958442426986784,0.011194559929878944,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,385.40574194117397,242.47664135869454,1.5894551317668786,0.11234502005574565,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-17.157510569011002,18.218700349800002,-0.9417527177891891,0.3465979726662065,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.3108737290217922,0.899389689869628,2.5693798306235505,0.01036463622220718,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,-305.2643536122616,103.35733608004765,-2.9534851147463983,0.0032323059429879564,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_bank_cash_090_10pp,2323.2848176705565,786.5929538522469,2.9536049189006097,0.0032310649904654376,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,-2564.2205697230565,868.201622824422,-2.95348511487593,0.003232305941646141,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.44951722197960253,0.4346643020771954,-1.0341710138868714,0.30136261104660766,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.017494386653456817,1.4461653951307363,0.012097085653107673,0.9903511144291401,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-9.96686611559746,3.269873127334364,-3.048089551940065,0.002377305423549414,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__all_rows_with_variant,absdev_stress_interaction,all_rows_with_variant,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,2.9150064256129076,0.9035927454486159,3.2260179602987678,0.0013052712009908873,0.19301697119330163,0.18411642308146314,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,483.15455140227647,245.8595720108198,1.9651646972728554,0.04973319892078365,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-23.716227058490894,18.466167161376067,-1.284306962632499,0.19939818304223378,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.4605751094486426,0.9138156808764563,2.6926383087327443,0.007233909015576856,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.6669392372619787,0.5043453288526544,-1.3223860698367378,0.18640923958479738,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.16989094456272352,1.4707507971981835,0.11551307324556272,0.9080668086858554,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,26.87528581384461,16.91764404225366,1.5885950636341948,0.11253825943233675,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-11.539560472319643,3.3213506205065007,-3.474357811268922,0.000539002941864597,0.08958707642222985,0.08179625678281122,estimated
absdev_rqi_dii__bank_cash_090__rqi_available,absdev_rqi_dii,rqi_available,bank_cash_090,abs_peg_dev_bps,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,3.747786104987429,0.9603016709596713,3.902717467149779,0.00010294405598121337,0.08958707642222985,0.08179625678281122,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,356.4985972108327,300.26555936043,1.1872776816967616,0.23546276724740656,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-27.410324165433394,22.419953219492424,-1.2225861444528898,0.22183818551422463,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,0.7263861598752814,0.5025552704666533,1.4453856173884865,0.14873258255995525,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,0.04599226808478382,0.31069452918283863,0.14803050509369647,0.8823551748105343,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,-0.22153442177604574,0.8655757034667725,-0.25593881723893597,0.798062427172971,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,6.932309377750078,6.494743932259212,1.0673722397764585,0.28611868467500123,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-4.301345747569633,3.816806869703464,-1.1269487543926513,0.26009462290401686,0.01958442426986784,0.011194559929878944,estimated
tail50_rqi_dii_lpm__bank_cash_090__rqi_available,tail50_rqi_dii_lpm,rqi_available,bank_cash_090,tail_depeg_50bp_pct,826,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.2865966158267468,0.8103706874773664,1.587664306851772,0.1127487043633002,0.01958442426986784,0.011194559929878944,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,385.40574194117397,242.47664135869454,1.5894551317668786,0.11234502005574565,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-17.157510569011002,18.218700349800002,-0.9417527177891891,0.3465979726662065,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,dii_10pp,2.3108737290217922,0.899389689869628,2.5693798306235505,0.01036463622220718,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,-305.2643536122616,103.35733608004765,-2.9534851147463983,0.0032323059429879564,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_bank_cash_090_10pp,2323.2848176705565,786.5929538522469,2.9536049189006097,0.0032310649904654376,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,-2564.2205697230565,868.201622824422,-2.95348511487593,0.003232305941646141,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.44951722197960253,0.4346643020771954,-1.0341710138868714,0.30136261104660766,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stale_disclosure_45d,0.017494386653456817,1.4461653951307363,0.012097085653107673,0.9903511144291401,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,-9.96686611559746,3.269873127334364,-3.048089551940065,0.002377305423549414,0.19301697119330163,0.18411642308146314,estimated
absdev_stress_interaction__bank_cash_090__rqi_available,absdev_stress_interaction,rqi_available,bank_cash_090,abs_peg_dev_bps,826,10,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,2.9150064256129076,0.9035927454486159,3.2260179602987678,0.0013052712009908873,0.19301697119330163,0.18411642308146314,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,-26.44595707368071,101.26995010874992,-0.2611431826053178,0.7942741508975004,0.19306853756166897,0.17114105216932296,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-2.1652096525352755,5.133942837805152,-0.4217440125338325,0.6737041876430898,0.19306853756166897,0.17114105216932296,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.45569052826170686,0.19981985143912703,-2.280506791391185,0.02372418486264838,0.19306853756166897,0.17114105216932296,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,2.382137397295822,0.9303023235889033,2.560605662152983,0.01125153564485215,0.19306853756166897,0.17114105216932296,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,1.8897672492540525,2.468993811723163,0.7653997512189566,0.4450141945216406,0.19306853756166897,0.17114105216932296,estimated
absdev_rqi_dii__bank_cash_090__manual_review_free,absdev_rqi_dii,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,1.3923932991324235,1.2687828774925518,1.0974244087248075,0.2738899896938176,0.19306853756166897,0.17114105216932296,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,log_supply,0.0,0.0,,,,,estimated
tail50_rqi_dii_lpm__bank_cash_090__manual_review_free,tail50_rqi_dii_lpm,manual_review_free,bank_cash_090,tail_depeg_50bp_pct,190,6,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,trend_years,0.0,0.0,,,,,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,Intercept,-26.445955769679706,101.26994899694802,-0.26114317259581826,0.7942773656949951,0.19306853756166975,0.1620327120832724,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,rqi_bank_cash_090_10pp,-2.1652097162511694,5.133942791734827,-0.4217440287291391,0.673709581513865,0.19306853756166975,0.1620327120832724,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,market_stress_flag,0.01489060632607626,0.0058152636469904935,2.5606072621973768,0.01126043589884973,0.19306853756166975,0.1620327120832724,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_bank_cash_090_10pp,0.1400159402090051,0.05468078644715489,2.5606058234791593,0.011260480867501421,0.19306853756166975,0.1620327120832724,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,stress_x_dii_10pp,0.12508090513279263,0.04884817603411856,2.5606054368422773,0.011260492952271273,0.19306853756166975,0.1620327120832724,estimated
absdev_stress_interaction__bank_cash_090__manual_review_free,absdev_stress_interaction,manual_review_free,bank_cash_090,abs_peg_dev_bps,190,8,RQI_DII_v1.0,frozen_confirmed_by_researcher,1,robustness_pilot_pending_multi_issuer_source_expansion,days_since_disclosure_30d,-0.45569052771483265,0.19981985172695388,-2.2805067853694347,0.023736875913956235,0.19306853756166975,0.1620327120832724,estimated
